id_proposta;votos;tema;titulo;proposta;Tópico 1;Tópico 2;Tópico 3;Tópico 4;Tópico 5;topicos corretos?;;;;;;;;
11699;5;III - Direito à Profissionalização, ao Trabalho e à Renda;Criação do Banco Nacional de Currículos da Juventude;"A ideia é criar um Banco de Currículos nacional, em que as empresas terão acesso livre para contratar diretamente jovens de todo o Brasil.

A proposta seria organizada pela Secretaria Nacional de Juventude, em conjunto com os Ministérios afins, e pelas secretarias estaduais e municipais, em conjunto com as empresas.

A empresa que contratar terá incentivos fiscais em programas dos governos e receberá um Selo Amiga da Juventude Brasileira";Risco em conjunto (28%);Juventude (25%);Selo nacional (22%);Banco nacional (21%);Direitos da juventude (21%);;;;;;;;;
11700;46;I - Direito à Cidadania, à Participação Social e Política e à Representação Juvenil;Clubes da Juventude;"Uma associação pública, onde jovens que têm interesses em comum podem vir a criar. O clube pode reunir jovens por qualquer motivo que desejem: esporte, música, política e/ou qualquer outro.

O clube é gerido pelos próprios jovens, dando autonomia e responsabilidade, com fins pedagógicos, mas acompanhado por agentes públicos.

Para abertura do clube, precisa-se reunir um número mínimo de participantes. O projeto também terá fundo próprio, com os clubes podendo vir a disdisputa-lo/acessá-lo.";Clube de esporte (39%);Clube de investimento (34%);Clube esportivo (30%);Filiação à clube (30%);Clube desportivo (29%);;;;;;;;;
11701;7;V - Direito à Saúde;Atendimento psicológico contínuo voltado ao jovens em âmbito escolar.;O programa auxiliaria  jovens estudantes  em momento de transição para a vida adulta, trabalhando neles, seu lado cognitivo,comportamental e emocional. Fazendo com que, mantenham relações saudáveis e saibam lidar com suas mudanças, ações e pensamentos.;Desenvolvimento cognitivo (20%);Ciência comportamental (19%);Psicologia comportamental (19%);Modelo cognitivo (18%);Teste cognitivo (17%);;;;;;;;;
11702;7;II - Direito à Educação;Ampliação das humanidades no Ensino Médio;A reformulação do ensino médio deve incluir o aumento da carga horária dedicada às disciplinas de humanidades, equiparando-as às demais áreas do conhecimento, garantindo assim uma formação equitativa que prepara os estudantes tanto para o ingresso na universidade quanto para uma compreensão aprofundada das humanidades, promovendo uma educação integral e abrangente.;Carga horária (educação) (22%);Áreas do conhecimento (20%);Ensino médio (16%);Educação integral (16%);Fiscalização abrangente (14%);;;;;;;;;
11703;5;III - Direito à Profissionalização, ao Trabalho e à Renda;Rede de cooperação científica estratégica entre universidades e empresas privadas;Implementar uma rede de cooperação científica estratégica entre universidades e empresas privadas, proporcionando uma plataforma colaborativa onde jovens cientistas possam apresentar e testar seus projetos de pesquisa. Essa iniciativa não apenas ampliaria a integração entre o setor acadêmico e o empresarial, mas também incentivaria a inovação e a aplicação prática do conhecimento científico, promovendo um ambiente propício para o desenvolvimento tecnológico.;Pesquisa, desenvolvimento e inovação (21%);Cooperação científica (21%);Conhecimento científico (20%);Cooperação entre bibliotecas (20%);Pesquisa científica (19%);;;;;;;;;
11704;7;II - Direito à Educação;Tecnologia nas escolas;Implantação de tecnologias nas escolas, para facilitar o aprendizado dos jovens. Além disso, deixa-o preparado para o mercado de trabalho.;Mercado de trabalho (33%);Mercado do trabalho (27%);Aprendizado de máquina (23%);Negros no mercado de trabalho (22%);Jovens (22%);;;;;;;;;
11707;6;VII - Direito à Comunicação e à Liberdade de Expressão;Do Direito à Comunicação e a Liberdade de Expressão;Promover o acesso à internet à população rural, em especial, agricultores familiares, assentamentos da Reforma Agrária,  povos e comunidades tradicionais de acordo com o Decreto nº 6040/2007 e comunidades periféricas dos centros urbanos, por meio da alteração da Lei 9.998, de 17 de agosto de 2000 (Lei de criação do Fundo de Universalização dos Serviços de Telecomunicações (Fust) ) que foi criado para financiar a implantação de serviços do setor - especialmente para a população mais carente.;Setor de serviços de Internet (33%);Setor de serviços (27%);Indústria de serviços de Internet (27%);Universalização dos serviços (26%);Povos e comunidades tradicionais (26%);;;;;;;;;
11708;10;XI - Direito à Segurança Pública e ao Acesso à Justiça;Fortalecer o estudo e monitoramento da letalidade juvenil em MSE;"Considerando as disposições do Estatuto da juventude e, principalmente, das atuais pesquisas de nível federal e similares, como, por exemplo, ""Atlas da Violência"" e também ""Atlas das Juventudes"", tomar como diretriz federal o estudo e monitoramento da letalidade juvenil do público beneficiado a quaisquer medida socioeducativa, como às apresentadas no Sistema Nacional de Atendimento Socioeducativo, também levando em consideração os diferentes e singulares denominadores de raça, gênero e similares";Atlas (34%);Atlas histórico (27%);Medida socioeducativa (21%);Buscas por documentos similares (18%);Sistema federal (17%);;;;;;;;;
11709;28;III - Direito à Profissionalização, ao Trabalho e à Renda;Programa Nacional de Empreendedorismo Juvenil: Transformando Desafios em Oportunidades;"O Programa Nacional de Empreendedorismo Juvenil será uma iniciativa abrangente voltada para capacitar os jovens a se tornarem empreendedores de sucesso, criando oportunidades de emprego para si e para outros jovens. Aqui estão os principais componentes do programa: Educação Empreendedora, Acesso ao Capital, Mentoria, Espaços de Inovação Juvenil, Apoio Técnico e Promoção da Diversidade.
Espera-se alcançar com o Programa: Redução do Desemprego, Desenvolvimento Econômico, Empoderamento Juvenil.";Literatura juvenil (33%);Prostituição juvenil (30%);Delinquente juvenil (29%);Delinquência juvenil (28%);Programa de desenvolvimento (27%);;;;;;;;;
11710;7;III - Direito à Profissionalização, ao Trabalho e à Renda;Fomento ao Empreendedorismo Jovem Brasileiro;"Visando a potente capacidade inovadora da juventude brasileira (15-29 anos) e sua influência na economia, propomos:

Programas de capacitação moderna: abordando tópicos como inteligência artificial e marketing digital.
Implementação de mentorias com profissionais experientes.
Disponibilização de recursos financeiros e espaços de coworking tecnológicos.
Criação de redes de apoio e organização de eventos para amplificar crescimento.
Parcerias com universidades e entidades relevantes.";Programas de marketing de frequência (22%);Inteligência artificial (21%);Programas de marketing de fidelidade (20%);Marketing digital (20%);Coworking (19%);;;;;;;;;
11711;15;X - Direito ao Território e à Mobilidade;Ampliação do Programa ID Jovem;"Ampliação do programa Identidade Jovem nos seguintes beneficíos: gratuidade em cinemas, teatros, shows e outros eventos artístico-culturais e esportivos; quatro vagas gratuitas, duas vagas com 50% de desconto, duas vagas de 75% no transporte interestadual e intermunicipal, por veículo, transporte aéreo, embarcação ou comboio ferroviário, sendo ofertada todos os dias da semana,  isenção do pagamento de taxa para emissão de Carteira de Identidade Estudantil.  ";Carteira de identidade (29%);Transporte intermunicipal (23%);Transporte interestadual (22%);Transporte ferroviário (21%);Transporte aéreo (21%);;;;;;;;;
11712;6;VI - Direito à Cultura;Programa Cultura Jovem: Juventude Brasileira na Vanguarda Cultural;O Programa Cultura Jovem, sob a liderança da SNJ, é uma iniciativa audaciosa que visa impulsionar a expressão artística e cultural da juventude em todo o Brasil. Através de bolsas de apoio, oficinas inovadoras e emocionantes festivais, capacitamos jovens artistas e criadores, enriquecendo nossa identidade cultural e celebrando nossa rica diversidade. Juntos, estamos moldando um Brasil mais criativo, inclusivo e vibrante.;Identidade cultural (25%);Diversidade cultural (25%);Direito à identidade cultural (23%);Expressão artística (21%);Desenvolvimento cultural (18%);;;;;;;;;
11713;82;III - Direito à Profissionalização, ao Trabalho e à Renda;Que o tempo dos jovens na pós-graduação seja considerado como tempo de serviço e que crie um banco nacional para direcionar ao seu primeiro emprego.;A ideia é que o tempo que os jovens estiverem nos programas de pós-graduação seja considerado tempo de serviço para contribuição no INSS, pois as pesquisas desenvolvidas em universidades e centros de pesquisa são de interesse nacional e contribuem para o desenvolvimento do país. No entanto, mesmo que eles passem de 5 a 6 anos fazendo pesquisa, eles não são considerados trabalhadores. Deve ainda ser criado um programa nacional para direcionar o jovem pós-graduando ao seu primeiro emprego;Programa de pós-graduação (31%);Pesquisa de pós-doutorado (27%);Pós-graduação (26%);Cursos de pós-graduação (26%);Afastamento para participação em programa de pós-graduação (25%);;;;;;;;;
11714;14;III - Direito à Profissionalização, ao Trabalho e à Renda;Criação de Cotas Juvenis nos Concursos Públicos.;"A proposta como projeto de lei, de tornar a ""COTA JUVENIL"" obrigatória nos Concursos Públicos em âmbito nacional, sejam estes realizados na Esfera Municipal, Estadual ou Nacional. 
Garantir que pelo menos 15% das vagas a serem disponibilizadas nos Concursos Públicos sejam destinadas aos jovens com idade entre 18 à 29 anos.
O jovem que aderir a concorrência de vagas por meio desta ""COTA JUVENIL"" , deverá cumprir todos os demais requisitos previstos no edital dos concursos aos quais se inscrever.";Cota social (23%);Cota de previdência (22%);Cota-parte (21%);Literatura juvenil (20%);Cota racial (20%);;;;;;;;;
11715;14;III - Direito à Profissionalização, ao Trabalho e à Renda;Auxílio Alimentação Juvenil;"Tornar como projeto de Lei um ""Auxílio Alimentação Juvenil"" no valor de R$150,00/Mensais, que seja disponibilizado aos jovens com idade entre 18 a 29 anos.

O critério de escolha dos beneficiados deste auxílio, se dará por meio do Cadastro Único, desde que o mesmo não seja beneficiário do Bolsa Família e esteja:
- Desempregado e sem fonte de renda.
- Receber menos de 1 salário mínimo (No caso dos Estagiários e ou Estudantes)
- Estar inadimplente.

O benefício ficará disponível por 06 meses.";Salário-de-benefício (19%);Salário de benefício (19%);Auxílio-saúde (19%);Auxílio-educação (19%);Auxílio por acidente (19%);;;;;;;;;
11716;5;I - Direito à Cidadania, à Participação Social e Política e à Representação Juvenil;Programa Jovens Interligados;"Propor a interação dos jovens por meio das plataformas digitais, possibilitando uma interação entre as juventudes de todo o Brasil.
Distribuição de conteúdos e criação de mecanismos que possibilitem que os jovens de todo o Brasil possam compartilhar suas experiências e anseios. 
O programa possibilitará a criação de laços entre as juventudes de todos os segmentos, seja ela do campo ou da cidade, dos grandes centros ao interior. Para buscar soluções que resolvam seus problemas e seus anseios.";Interação social (24%);Interação humana (21%);Interação universidade-empresa (19%);Jovens (19%);Interação aluno professor (18%);;;;;;;;;
